-4.708769440209638613e-01	9.063775028926763788e-01	-3.440633597050129833e+00	2.973988350480231357e+00	4.600366805721451957e-01
-4.708743883207314740e-01	8.502503353410140186e-01	-3.694611522093478762e+00	3.167440948119409239e+00	-7.283682206403792048e-01
-4.646007266658129797e-01	6.424008525796403024e-01	-3.667762870438763478e+00	2.756164317026030819e+00	-9.434267361980628319e-01
-4.687342233054955787e-01	7.456221884996767635e-01	-3.434463029134799950e+00	3.789375810052798332e+00	3.332626833457483784e-01
-4.694683429827030130e-01	1.041017459115005650e+00	-9.369195544473332138e-01	3.132563321406693913e+00	-2.686611496961367695e+00
-4.739477712639128537e-01	4.280257461482990800e-01	-3.638084626928181020e+00	2.926104107415543609e+00	2.987969532360622793e+00
-4.765896655317514718e-01	8.639604420307400723e-01	-2.474032625461497492e+00	3.025372670832420674e+00	4.873532827577753412e-01
-4.707584620400330766e-01	7.927807272284701501e-01	-3.631802188128730791e+00	2.778760833389946505e+00	2.755549010836962909e-01
-5.387732356267721512e-01	7.776688822573917248e-01	-3.912352210459509649e+00	2.764404772770816088e+00	4.729446166390895989e-01
-4.726033604398539034e-01	9.189208887807827075e-01	1.199227954527846141e+00	2.695411124742825848e+00	-3.637230646284979052e+00
-4.708429687684858589e-01	9.180873416906000228e-01	-2.361648013947003744e+00	2.832128002745661455e+00	5.366962217424509074e-01
-4.656903143666480394e-01	8.076770783990199210e-01	-3.056068904388872909e+00	2.934491320803985559e+00	-3.475095814048067000e-01
-4.668260303967352032e-01	9.121496102350691304e-01	-3.975248358637843538e+00	3.191096086076156801e+00	1.810491181106179681e-01
-4.755794878132352244e-01	7.855951178477394992e-01	-2.818909776393422106e+00	3.179647307345987883e+00	2.525000501862055824e-01
-4.733240204227174841e-01	8.897038621760536836e-01	-3.919893737469980710e+00	3.076134572183347071e+00	4.512175996573114523e-01
-4.706365243481914207e-01	8.611964388639338219e-01	-3.378296917212410211e+00	3.382763958695456985e+00	-1.382254403406212973e+00
-3.543246600306558247e-01	8.681800004625345180e-01	-3.856401611388975414e+00	2.879903576012951216e+00	5.621724993453920405e-01
-4.706361365676535735e-01	8.732455158215174373e-01	-2.922373402406406750e+00	2.916745228137159529e+00	5.188662374042988246e-01
-4.711122385897044684e-01	8.559494229954949240e-01	-3.847717577886386131e+00	2.830111185927042694e+00	2.527336132283255044e+00
-3.508511140057103406e-01	9.132268140836009573e-01	-3.953653518203920747e+00	2.700997055964045490e+00	5.921548650227758115e-01
-4.716291612922680065e-01	9.465760239933731501e-01	-3.838925939937612331e+00	2.597725586867368541e+00	4.800347666487561615e-01
-4.706539611409874535e-01	9.110269513801977359e-01	-3.103681046668472110e+00	2.861867030593829409e+00	7.393689324924435091e-02
-4.706193805037329758e-01	9.022641343879193032e-01	-3.788596430798455650e+00	3.292743471514407716e+00	-1.504884031576250170e-01
-4.706714176960614671e-01	8.964512282776551100e-01	-3.762088795116003581e+00	2.990051994392015189e+00	-2.532118309599492023e-01
-4.708582129233098157e-01	9.067359331938854572e-01	-3.784610189910686984e+00	2.809621676885375230e+00	5.339236956626456365e-01
-4.996924658254144891e-01	1.045112038200527005e+00	-3.892883902683232478e+00	2.849008451916460682e+00	6.144586650597106958e-01
-4.706266260907304710e-01	9.014859177541028057e-01	-3.382288674977458776e+00	2.888846330107467164e+00	5.266650077610466330e-01
-4.718065531844253258e-01	9.165844501674192957e-01	-3.822704198249185836e+00	2.513680051584663122e+00	5.615704530386104176e-01
-4.679577543165795439e-01	9.144839261051981305e-01	-3.977744094283765630e+00	2.847989844601178877e+00	2.589170802209094235e-01
-4.721361748913158740e-01	8.919345334457596808e-01	-3.950189561666130444e+00	3.030986232764153687e+00	5.028753828339729282e-01
-4.708900294685952614e-01	8.058640371592385998e-01	-3.987052170917125604e+00	2.742978891248432305e+00	-9.615773367468956057e-01
-4.706789798262789870e-01	8.515287890293150586e-01	-3.437761616766149331e+00	3.098347503914963053e+00	4.881174306942318575e-01
-5.866302169381554243e-01	8.004936629017680438e-01	-3.977358122793199335e+00	2.797341729927610654e+00	5.885669895604801471e-01
-4.664717289994940730e-01	8.241988621771004775e-01	-3.917109165755837008e+00	2.543902473147596766e+00	1.893000905367726805e+00
-4.673397162060671239e-01	8.695427729704731101e-01	-3.723017098779748846e+00	3.071643903219277050e+00	7.725502893071145571e-01
-4.747967523936455492e-01	3.009876434337803164e-01	-2.283828605906073062e+00	3.711221866212033316e+00	5.121303005524544538e-01
-4.706292650015572732e-01	9.117767585318095058e-01	-3.532681930854286279e+00	2.836013248400983233e+00	3.390567375469077382e-01
-4.737630965261850347e-01	8.870626264393666194e-01	-2.643574379692084531e+00	2.901665465445888437e+00	5.076652522924549604e-01
-4.707478568107278938e-01	8.183121513220532606e-01	-3.643464375677554212e+00	2.777931042667483474e+00	3.493879181084954544e-01
-4.688883547548827191e-01	8.227780852300470293e-03	-2.950318387427471656e+00	2.859154342833423179e+00	1.900887981709998176e+00
-4.673011419397515853e-01	9.589188636559597967e-01	-3.933580525857593102e+00	2.807082716289972968e+00	5.310494621112972213e-01
-4.725229920715002252e-01	8.909684374429472919e-01	-3.920147449190942268e+00	2.878500926730708009e+00	-9.179334853275551431e-01
-4.684652530763343536e-01	8.787856314426319981e-01	-3.959420019419001235e+00	2.842464233736941459e+00	3.833466753869283483e-01
-4.724461082122743960e-01	9.838900478520694604e-01	-2.297565518575803711e+00	2.892399497204427128e+00	-6.545038176214326153e-01
-4.732321726628499481e-01	9.233339772310975579e-01	-3.964424918699291922e+00	2.783301836424847409e+00	5.411907619668061553e-01
-4.706271407902665183e-01	9.131229805285517864e-01	-3.764307786314071258e+00	2.794754077167969530e+00	5.370460734334895347e-01
-4.716203624912940762e-01	8.948210844710474676e-01	-3.960224217441500549e+00	2.814382421084053121e+00	-4.321686107306468849e-01
-4.561678047132797231e-01	1.210420051101465333e+00	-3.985472420980426200e+00	3.029209370107596833e+00	-1.103032384950989986e+00
-4.701001245960385044e-01	9.130764568221748645e-01	-3.814059139162994772e+00	2.874540093541019914e+00	4.817977134323715438e-01
-4.735016957573262020e-01	8.835506864040569841e-01	-3.628375961461011823e+00	9.070309978097581549e-01	1.147008723713404788e+00
-2.756463153206950567e-01	8.129316667619684855e-01	-3.864678293413363441e+00	2.836121843443492274e+00	2.999291232444294408e-01
-5.086358411882467845e-01	7.795580644322895880e-01	-3.985923953087040950e+00	2.245263995030704507e+00	8.045596492305029379e-01
-5.703283804752262709e-01	1.000510183899006478e+00	-3.856676787221874125e+00	2.845669292373881110e+00	4.633699081874698700e-01
-4.751453203662472924e-01	9.127459848866716907e-01	-3.105770463372901080e+00	3.436915850181704535e+00	5.111570269519652987e-01
-4.702029356567145602e-01	9.141950143552508568e-01	-3.821950875025262206e+00	3.510412869862768570e+00	2.919719378511311803e-01
-4.706265613822664395e-01	9.121752965057515761e-01	-3.551792851300998421e+00	2.796361503250510250e+00	5.293763044983271771e-01
-4.708078946536538023e-01	7.697610948487887406e-01	-3.987336144501634205e+00	2.695868024048875267e+00	3.816228273908428559e-01
-4.710342436974517266e-01	8.932958325727905491e-01	-3.962749988353730046e+00	2.979680328977455162e+00	5.233166560950620605e-01
-4.704896891076611465e-01	9.133050705915547463e-01	-3.980295134630808196e+00	2.843464856880699276e+00	1.189951808380572129e-01
-4.706669265053589624e-01	8.981196310242085534e-01	-3.939402861148038504e+00	3.068665822500401319e+00	5.143244640929820477e-01
-4.734633718747968678e-01	9.007216298124661735e-01	-3.101818917402137110e+00	2.854968909340716454e+00	5.379167320371700534e-01
-4.793743089885545428e-01	9.501174883146031869e-01	-3.835968625796663645e+00	3.873424153664517533e+00	8.238479444714258415e-01
-4.706460516431950625e-01	9.094333440345040431e-01	-3.872533923710514969e+00	2.793888974250833268e+00	5.364972382753823155e-01
-4.707125222011543930e-01	8.574890334092878375e-01	-3.748136835343708562e+00	2.777894274101383676e+00	4.102861220522173724e-01
-4.767397497655215810e-01	8.690143378676987718e-01	-3.806425642211346272e+00	2.830745390019773211e+00	1.943413732108258685e-01
-4.704465620722026453e-01	1.366080195878715653e+00	-3.740535811373905339e+00	2.782975715765111158e+00	6.619817186122762820e-01
-4.707722368060995310e-01	9.141198955540825732e-01	-3.667488862521893545e+00	3.254728066612091020e+00	6.368320467068202539e-01
-4.714349295624343239e-01	9.077472648839809422e-01	-3.813835884198921278e+00	2.795598869608484360e+00	5.381219669003748374e-01
-4.687346792443857768e-01	8.991751147158324464e-01	-3.959002544694938841e+00	2.777730735117381222e+00	1.474468309102801855e-01
-4.747723208920570093e-01	9.758824130438198408e-01	-3.850402304654831909e+00	2.829062613153562555e+00	5.280469451441311968e-01
-4.668067957165731308e-01	7.344859857184644625e-01	-3.985950269824759751e+00	2.515777030555075289e+00	7.651327846168523017e-01
-4.706250707142235479e-01	9.134132962151854107e-01	-3.865325037540852549e+00	2.782911572029892255e+00	5.383360087381144909e-01
-4.706413004130847177e-01	9.123002923337637515e-01	-3.974205041339114786e+00	2.789691858236898803e+00	5.373390792318147868e-01
-4.747334245808269571e-01	9.135861495230147566e-01	-2.675368016763916224e+00	3.423458888290102031e+00	5.671186730298664047e-01
-4.706492254147462972e-01	9.119756290690662626e-01	-3.976491047622427111e+00	2.956746220625020793e+00	5.379204184181368698e-01
-4.604963061965671733e-01	7.474046464532420053e-01	-3.985991186062700642e+00	2.718405692141574459e+00	-1.124252609682809156e+00
-4.656363566117739383e-01	9.135037697485443031e-01	-3.992015015421184199e+00	2.692240680832793220e+00	5.307725404309591166e-01
-4.705610172242479794e-01	9.135342466118140381e-01	-3.946598855074564316e+00	1.142258597816884658e+00	3.981359280059666994e-01
-4.711248634734806484e-01	9.017251365389195028e-01	-3.981710410068749706e+00	2.805326707283695598e+00	3.253691246831471040e-01
-4.708734374613394169e-01	9.008023420590255403e-01	-3.973640172805859461e+00	2.782188517660746374e+00	5.239041322512960619e-01
-4.706577594401027409e-01	8.831886599646986413e-01	-3.985113523671920177e+00	2.813231916067358007e+00	8.061573631661712591e-01
-4.704565201902169980e-01	9.137076422793821706e-01	-3.981466236176935514e+00	2.800938871192558466e+00	1.227391024565260835e+00
-4.707116455462839744e-01	8.709773532285253195e-01	-3.790518214610559600e+00	2.777866725902001122e+00	4.400498085591894037e-01
-5.364667560732641061e-01	9.179301617420835280e-01	-3.957016841536981744e+00	2.797481726827695248e+00	4.943688194985524920e-01
-4.706142972825642645e-01	9.134130920355296723e-01	-3.737267992951283535e+00	2.783385710956561176e+00	5.363059196651933647e-01
-4.712516922021512400e-01	9.163427461766527893e-01	-3.999227425187467766e+00	2.784123287053660523e+00	1.623772310678281983e-01
-4.702663332968102239e-01	9.128035483214324008e-01	-3.810926520795687722e+00	2.912204108187822715e+00	4.921365086388597154e-01
-4.741429240665188671e-01	9.135069493609139224e-01	-3.990320777035367250e+00	2.822358690864313235e+00	5.373674637997158943e-01
-4.706648737176155062e-01	9.134823826964609816e-01	-3.989639574811753242e+00	1.240485188446334597e+00	5.709597784173259249e-01
-4.811094020850474329e-01	2.190278765880491196e-01	-3.909700719431659088e+00	2.406015394407966745e+00	7.849994783039060398e-01
-4.706122931795928555e-01	9.134872258759307861e-01	-3.841345615662810964e+00	2.781158278900678571e+00	5.371979666159225619e-01
-4.706808870868040007e-01	9.133237008016468206e-01	-3.988578512849587643e+00	2.767708333158605871e+00	1.846748819930322139e+00
-5.122743524873030196e-01	9.770936572327969527e-01	-3.924505020092333929e+00	2.744803609878332384e+00	5.695342478528276908e-01
-4.700111824945915062e-01	9.128916870585955801e-01	-3.785800798055070082e+00	2.826898194946571241e+00	5.167011508874499448e-01
-4.701596028572558872e-01	9.285737449170159419e-01	-3.854322295542650600e+00	2.161588119984892753e+00	-3.805793222923265495e-01
-4.706152476210315738e-01	9.128560831679967125e-01	-3.981563801759520960e+00	2.778862947467061861e+00	5.379154477794637623e-01
-4.766728107742067566e-01	9.135314809699310867e-01	-2.912951257810359795e+00	2.856962244590578681e+00	5.548670002551415736e-01
-4.706517823754974295e-01	8.496639283912567064e-01	-3.985046299614390275e+00	2.813396621505462658e+00	7.098978159789018916e-01
-4.708317600577007767e-01	9.207498962830228395e-01	-3.910553493736895092e+00	2.757973983179949684e+00	5.388418349735263346e-01
-4.701756287616242758e-01	1.010592040081367049e+00	-3.999066397171477938e+00	2.778391071823298919e+00	-2.034784852395660204e-02
-4.706532331682439785e-01	9.037234652286398884e-01	-3.977482659103009688e+00	2.781864711464404394e+00	5.311778263361544017e-01
-4.707073564419206324e-01	8.900516986879487558e-01	-3.839309199706579800e+00	2.777856572116441214e+00	4.788953649322345019e-01
-4.706171737956864609e-01	9.134451828143629326e-01	-3.869886064796821401e+00	2.778244976242405961e+00	5.383921093575397832e-01
-4.668481853789658853e-01	9.164547373416622733e-01	-3.985936850846025781e+00	2.682220366539124878e+00	2.711834574831145650e-01
-4.709536409408103252e-01	9.156392975345567509e-01	-3.978824510560902805e+00	2.786482168675868287e+00	2.485812128233648166e-01
-4.708238288742636612e-01	9.064227468416270472e-01	-3.985208227965304495e+00	2.779372412734310682e+00	4.232916379983062694e-01
-4.706315928802202730e-01	9.125531686280974331e-01	-3.984498710290716339e+00	2.778830613947682604e+00	5.381742613821807186e-01
-3.193884863312208000e-01	8.215861886812390047e-01	-3.888194229472772268e+00	2.857797080183971161e+00	7.714128423003310253e-01
-4.706520745839853914e-01	9.137727519739547999e-01	-3.997150228295839103e+00	2.786230272665002339e+00	4.149798028113256265e-01
-4.706994225322929104e-01	8.959127205744391587e-01	-3.870646844909518602e+00	2.777849957680368576e+00	4.854927997373596482e-01
-4.707954772618372363e-01	9.009829391802743892e-01	-3.959808365890615356e+00	2.793997715528523162e+00	5.390811325698787737e-01
-4.703426232462538659e-01	8.608281244026199097e-01	-3.921296203605757480e+00	2.572660068487104823e+00	4.650489858575107549e-01
-4.701945428137578875e-01	9.981199944071570407e-01	-3.998564085741207474e+00	2.778509489092058526e+00	5.245342706489897200e-01
-4.731461977556653542e-01	1.006050089991213259e+00	-3.985984893102382909e+00	2.785661425295000715e+00	2.293589345884685216e+00
-4.706136614875943702e-01	9.129773423872143967e-01	-3.984230199897360158e+00	2.778193492667293096e+00	5.385286473404633512e-01
-6.886668325093249221e-01	7.944501780923686196e-01	-3.859412079624936265e+00	2.878251637557997622e+00	5.132573711734729205e-01
-4.705106896924984849e-01	9.127538253769513776e-01	-3.951492636867012465e+00	2.820510962880367956e+00	-8.425824189694263167e-01
-4.707888529220355389e-01	9.071090114234166002e-01	-3.985590574548340648e+00	2.779191853105519527e+00	5.148663969363984627e-01
-4.706170861375991721e-01	9.131445086932340471e-01	-3.985338054552699738e+00	2.778268455564182560e+00	5.385445666129151654e-01
-4.711382446086191389e-01	9.128375937003964102e-01	-3.746266383924645282e+00	2.831852705426876504e+00	5.014318261030283885e-01
-4.671708796869865066e-01	9.119900772560884938e-01	-3.985928168732732146e+00	2.556424196171247054e+00	5.022197877225205165e-01
-4.706278663432628129e-01	9.806642510682701541e-01	-3.985611226986203626e+00	2.822491989016177261e+00	6.832288300711748530e-01
-4.706126213102853062e-01	9.134616759205057557e-01	-3.916028169786509139e+00	2.778146581940646787e+00	5.385140813347487621e-01
-4.705758151951813795e-01	9.133383472053179242e-01	-3.362317388436563359e+00	2.822075980841046938e+00	1.862051339021067342e+00
-4.706492908335766501e-01	9.092710332012636787e-01	-3.978756963605674546e+00	2.781699682052978684e+00	5.316693129941235663e-01
-4.710043625027968694e-01	7.230041160793533317e-01	-3.687517538017603069e+00	2.778207574063399132e+00	9.978537717664774931e-01
-4.670633775094837348e-01	9.133432150111883141e-01	-3.985968139460694726e+00	2.535895196549888819e+00	5.004700394763190729e-01
-5.868331574177647614e-01	9.126052767639710739e-01	-3.994643992426547108e+00	2.780708049062765141e+00	6.182507983121509065e-01
-4.706611476220044499e-01	9.109187680766004380e-01	-3.985609543104985608e+00	2.778242263000974432e+00	5.221539478803413070e-01
-4.714859614961249279e-01	9.121222890690583451e-01	-3.882797486322966840e+00	2.783021268039288287e+00	5.029385638055818841e-01
-4.706233647094123507e-01	9.104377254836141242e-01	-3.982425769944688110e+00	2.781034740367597458e+00	5.320044045282350531e-01
-4.705794040809378465e-01	9.131596500013630102e-01	-3.982808572765061950e+00	2.837599127214455841e+00	-5.832958352843270466e-01
-4.706124723160951540e-01	9.134884905377914643e-01	-3.941207740715969798e+00	2.777930662526768568e+00	5.385173730815180360e-01
-4.708285463494215062e-01	1.011172540495679506e+00	-3.696466077411871609e+00	2.776989810429632222e+00	2.777579779010186378e-02
-4.706139240372854138e-01	9.758717558825044103e-01	-3.985739340677076026e+00	2.811733004994470875e+00	4.754107645843457242e-01
-5.104786477484091201e-01	8.668644542619803328e-01	-3.999331626888568358e+00	2.950841651842734947e+00	6.984080105498154944e-01
-4.706134453156595177e-01	9.131523742443768965e-01	-3.985653113044534290e+00	2.777848944201701809e+00	5.385514574625294149e-01
-4.705755734081951136e-01	9.135349716476648396e-01	-2.512638809828872333e+00	2.741406805903066513e+00	5.091382153357284501e-01
-4.705021458190908334e-01	9.128729864608935429e-01	-3.986400502174101135e+00	2.778784006968932463e+00	-1.107016897896738516e+00
-6.044513695062353476e-01	9.553133998213301226e-01	-3.929419343234999307e+00	2.861657364544088367e+00	5.405916793538140253e-01
-4.706096798209656873e-01	9.031726564829490878e-01	-3.983622182298945269e+00	2.768082492816203555e+00	5.382624460817728718e-01
-4.706786240870895477e-01	8.244730883983297787e-01	-3.793554276284253124e+00	2.777037298340072624e+00	-5.498287602366421778e-01
-4.706131116371525258e-01	1.006263175625104367e+00	-3.986080550932520339e+00	2.772970165605205040e+00	5.744082137389763254e-01
-4.706127168739150934e-01	9.134054215843318003e-01	-3.985670642518436946e+00	2.777828123106716784e+00	5.385531543553890854e-01
-1.580223038832644367e+00	1.689291754185406669e+00	2.283182807795824387e-01	2.935948605519804300e+00	-1.822330086973631857e+00
-4.244124992890970782e-01	9.048182528407811009e-01	-3.750646116904373883e+00	3.212860095113078351e+00	-7.734981003801937316e-01
-4.696408680790535306e-01	2.422820485283757819e+00	-3.040745989897845281e+00	2.887691107474379848e+00	-3.941527288961011455e-01
-4.013838863391078204e-01	8.917150238021690489e-01	-3.725257610255375162e+00	3.072192186607481279e+00	-7.784848597440668927e-01
-4.749877643664119353e-01	7.667038668638799237e-01	-3.663575612579188512e+00	3.411815672679243683e+00	-5.955349748374333396e-01
-4.775429756125341152e-01	7.766028192552268949e-01	-3.517657744350769278e+00	3.064083500019832762e+00	-8.185117558003929261e-01
-5.750020254548908749e-01	1.964522578835926181e+00	-3.817679956579186573e+00	3.045491361682043152e+00	-1.080412182935778231e-01
-3.758959455358788504e-01	7.527616859794854509e-01	-3.721851656547145115e+00	3.122836653871498669e+00	-6.350122802472440986e-01
-3.574168045948653560e-01	9.194055262142677432e-01	-3.843813230807761272e+00	3.177377618946413129e+00	-6.115068632802431736e-01
-4.835820183305056252e-01	9.771877338591092865e-01	-3.774865693540192080e+00	3.222468777967320896e+00	-7.980529995118059716e-01
-5.323343164098131020e-01	9.300143378885759038e-01	-3.691022098331137702e+00	3.247856126663177356e+00	-6.142714926656988039e-01
-4.679879273668128281e-01	1.589763400036669161e+00	-3.655149311679195989e+00	3.224942762185550649e+00	-3.352691307222410155e-01
-3.792233353819091102e-02	1.031763893420935663e+00	-1.792557216373329432e+00	3.065545419060611732e+00	-6.009997952516840103e-01
-3.328019176159722203e-01	7.346241914089657321e-01	-3.687159013943569263e+00	3.089318330753154651e+00	-8.192490579634197356e-01
-4.938277630047238631e-01	1.409152061302426651e+00	-3.199393621520871811e+00	3.147938407001355188e+00	-1.357708938959974798e+00
3.693093825252706797e+00	5.329156674182142783e-01	-3.890157967750531576e+00	3.248456383956441762e+00	-2.093235332525035908e+00
4.826065042146588935e-01	1.325270583615923314e+00	-2.856128479743279769e+00	3.110041501718233459e+00	-2.464241097250812751e-01
-3.488449564976516259e-01	-1.317361589389351773e+00	-1.631909415511615613e+00	3.322674101276507752e+00	7.412585944968796969e-01
-5.019854456329596593e-01	7.088481550586275270e-01	-3.830546040887131909e+00	2.954068437764535648e+00	-1.008899895627249466e+00
-4.818218250366161359e-01	2.100899912466776431e+00	-3.627487259699154087e+00	2.676069532980823062e+00	4.791114471872881531e-01
2.549063237519671343e+00	1.280913126079836761e-01	-3.069763306727152585e+00	3.151384079998179821e+00	-3.773255660377413445e+00
-4.706206295836968256e-01	1.881016970044689707e+00	-3.648618999323598011e+00	3.160982733528992394e+00	-4.141480638364788969e-01
1.384232661209777504e+00	1.182291559410273862e+00	-3.694339389009307251e+00	3.084391987509677246e+00	-2.439920160346984446e-01
-6.541220342531111065e-01	8.096617009289162059e-01	-3.664280351158949678e+00	3.019834628676764776e+00	-7.704739101700706083e-01
6.811733124744645540e-02	1.759830887016739620e+00	-2.582987655814647621e+00	2.750799491294142918e+00	-5.821118727807454984e-01
-2.137307614613084827e-01	-1.991785355137455360e+00	-1.168214691445647269e+00	3.029190155748225255e+00	8.900132834011031946e-03
-4.463134610897262489e-01	7.677544427694606988e-01	-3.784186997344396897e+00	3.132468120813276524e+00	-6.954529021357549468e-01
-2.847889040998500265e-01	1.204471952657275358e+00	-2.098971512245339177e+00	3.165608269439665889e+00	-5.798473183849786050e-01
-4.467900659674115538e-01	8.923705913442643300e-01	-3.718398010303106460e+00	3.204357398330508477e+00	-8.363623578705142725e-01
-3.432926655872475807e-01	1.143028507411481653e+00	-2.671150082560776795e+00	3.131218815207781336e+00	8.987069260506619361e-02
-4.087059687223182913e-01	7.745434423517699729e-01	-3.757839841927968383e+00	3.152668308700431243e+00	-9.011649157128617249e-01
-4.113123529983251925e-01	8.665846021706496982e-01	-3.164999407081449334e+00	3.141298733007009680e+00	-6.214834217108963221e-01
-4.639184972329772338e-01	9.015375864246711890e-01	-3.744633684198537704e+00	3.181046976088342859e+00	-7.606119498200304418e-01
-4.403858224250585818e-01	9.382145781117976480e-01	-2.770944113589735913e+00	3.166715769561039728e+00	-6.218035645074599937e-01
