1.951444526622118369e-01	6.208741072091604751e-01
1.047537391671566481e-02	9.814443854102676834e-01
1.278146566607570207e-02	9.716760183545941620e-01
8.707582690310513782e-03	9.969129127109154220e-01
8.446931429309487248e-13	1.133839094864536934e+00
1.729490659586067902e-01	6.508951961546646237e-01
1.943401064732646899e-01	6.272314206150294558e-01
1.945780453925173847e-01	6.264232382582227698e-01
1.945747306526606490e-01	6.269988919499863700e-01
1.945780741753131426e-01	6.240193871088894895e-01
3.338878903740116755e-01	4.755196534283204768e-01
3.377396797323668487e-01	4.664398959817651069e-01
3.376655613846443194e-01	4.665465275784091981e-01
1.543699431554664040e-14	1.266283358975404782e+00
4.488539595427581963e-01	3.810161700432168619e-01
1.869107963072379475e-01	6.294846831732295867e-01
1.186361938801315855e-15	1.272810856529459800e+00
6.794907709699108950e-15	1.271985713495085601e+00
9.094719442353891292e-01	8.684927382940686724e-02
9.091670004983857245e-01	8.871738475588897277e-02
9.094549707663464044e-01	8.870287988983811822e-02
7.920510815958133055e-02	7.873321118278973074e-01
8.766023303870633041e-03	9.964551519179711825e-01
4.803741489275772936e-01	3.548392754031602925e-01
4.800366868200183768e-01	3.579203389864437090e-01
4.803741489274981902e-01	3.571757217622344438e-01
5.718038371902038619e-02	8.380071482237506642e-01
4.417942668330429590e-01	3.828157739523016523e-01
7.886068243312287507e-01	1.575742314387164611e-01
2.017706692959074788e-01	6.143895585731576903e-01
4.485540661338339660e-03	1.014011621031617905e+00
4.634089312160918905e-01	3.718907407958561007e-01
5.670302950966812361e-01	2.900398885688078576e-01
5.092395492333745555e-02	8.517881551436708998e-01
5.109876366912407403e-02	8.496673791464423031e-01
5.110438555892029416e-02	8.471871901101954982e-01
5.110180931079729566e-02	8.491351677217453542e-01
3.363803990850742776e-01	4.753445019051919518e-01
3.364545407205323801e-01	4.730005659614263669e-01
3.328966315246882912e-01	4.786930513390854069e-01
3.307567729644774746e-01	4.792319886922549177e-01
3.303270246389648501e-01	4.799647068400025862e-01
3.610072369605391018e-01	4.534055880741789668e-01
3.586589953619731541e-01	4.554710916881623550e-01
3.137081926245501029e-02	9.062612715177165157e-01
8.959521460604198684e-03	9.962152059785422953e-01
6.960430767411542388e-03	9.971278338661972995e-01
6.975283173437138440e-03	9.970095354152427314e-01
8.961396787532620659e-03	9.891201460307835758e-01
4.258272472926230741e-03	1.018232501261892020e+00
4.669172134026594589e-01	3.677433742226102198e-01
4.836163599328997809e-02	8.554881838747737666e-01
4.832082712927970175e-02	8.559264867533370458e-01
7.381936279979068871e-01	1.815043643699475184e-01
7.381936343576827042e-01	1.814640507878165776e-01
7.082194707921966037e-01	2.016653805249167819e-01
7.325126432175601554e-01	1.882982840490067811e-01
7.986165162567279152e-01	1.487858090048378157e-01
7.381936384261443829e-01	1.807255042871779571e-01
7.780943650325781169e-01	1.606353064506940709e-01
7.381936384867667789e-01	1.799855358439674535e-01
7.118703507718417978e-01	2.003910490329213756e-01
6.274240572496995183e-01	2.495774102165167763e-01
6.348525091167530610e-01	2.481803630442885877e-01
6.282526612317990145e-01	2.489887586417933729e-01
6.988929708225480875e-01	2.028319743386669260e-01
6.988830798694695146e-01	2.043513661375371548e-01
6.918473194555864181e-01	2.043715159425149308e-01
6.988929344497663010e-01	2.040536403619675199e-01
6.988929358996958108e-01	2.035975095572365445e-01
6.988929355233216567e-01	2.036370231657768648e-01
1.695490763861851394e-02	9.451199301149714183e-01
1.681389355481269221e-02	9.549996235298772174e-01
1.680922555042613925e-02	9.579950717200650390e-01
1.683149391773799269e-02	9.544992959967506518e-01
9.342896799032666261e-03	9.818485313687480565e-01
4.063212465752377711e-03	1.018662958211029146e+00
1.311144672460312806e-02	9.710731976733665283e-01
6.574487583140773903e-03	9.983681257282480681e-01
6.079251779678803216e-03	1.001760550154844331e+00
6.080370100609672375e-03	1.001616591405070977e+00
3.222122901047114185e-01	4.812100951282669015e-01
3.219890393793279348e-01	4.863861750129672146e-01
3.221359403890289852e-01	4.855698761115820883e-01
3.213163990397082670e-01	4.907747245845544004e-01
1.385003458917925534e-01	6.908100087833946024e-01
3.209651923211601643e-01	4.914462904701909496e-01
3.221638298297470060e-01	4.854295507842316115e-01
3.221650230226955069e-01	4.814954953396398118e-01
4.720731974959286547e-14	1.255280190352730862e+00
4.355399321704842186e-14	1.258007403247775269e+00
3.953245250813826777e-14	1.258684062548889759e+00
4.558836993290755167e-14	1.258007399248243452e+00
4.376692766913045305e-14	1.258007402961263788e+00
4.646475150199652931e-14	1.258007395562990460e+00
4.690170942767576091e-14	1.258007394436780446e+00
4.414698474603580521e-14	1.258007401663046698e+00
4.389985866493388756e-14	1.258007402322325330e+00
1.314108022870496631e-12	1.126769987480032764e+00
2.746604618553512012e-01	5.308577798851492613e-01
9.703960291683101369e-01	5.606902678686981334e-02
9.054124560302381219e-01	9.112255298321833563e-02
5.209304540124096716e-01	3.182504063392492255e-01
5.216700880110499705e-01	3.133573863100952428e-01
5.298125732469994853e-01	3.116323180074804799e-01
5.304534563628168220e-01	3.113471381971000262e-01
5.170831598370292381e-01	3.208641564562640380e-01
5.309029343482135621e-01	3.111181790664815372e-01
5.197254255951999635e-01	3.194317562641011410e-01
5.212309856974940425e-01	3.146254513970175304e-01
5.209537912395352244e-01	3.181247783713324062e-01
5.206610741791976027e-01	3.184583616921818905e-01
9.087243560799820319e-01	8.978737848145371125e-02
1.868859717125723463e-01	6.302741044044755103e-01
1.868858639721858450e-01	6.351601093927574659e-01
4.981453491694379787e-01	3.352815639977570483e-01
4.826185640296737356e-01	3.502106632044131307e-01
4.981454087070057990e-01	3.349931144077263334e-01
4.966119155391549023e-01	3.380551991079717711e-01
4.981454087844160994e-01	3.320342555107150262e-01
6.587972782498788815e-01	2.315971661930429637e-01
5.094557003015732777e-01	3.302150448529285742e-01
6.224611212179452790e-01	2.499872420805732964e-01
4.922278814459342677e-01	3.395861407501288842e-01
5.717117736338556133e-01	2.862937933017615788e-01
5.987673419482039128e-01	2.638667220313847261e-01
5.747830357670991042e-01	2.823293686601172081e-01
5.823783720264137376e-01	2.774937212729501890e-01
6.036686193743906470e-01	2.632664868638902589e-01
7.299220724878100475e-01	1.889299665982173693e-01
6.206616101237730776e-01	2.552714272951470686e-01
3.979405294223068968e-14	1.258464110448568762e+00
3.975966069387658432e-14	1.258683491888727302e+00
3.948255415722376520e-14	1.258684379380254015e+00
4.337825839278124929e-01	3.901732739533331218e-01
4.480700178268656741e-01	3.824551885893420766e-01
4.206378793183690457e-02	8.722725317305614068e-01
4.372083418088342638e-02	8.648378123912047188e-01
4.120181085048499336e-02	8.731930903330666904e-01
3.970826156618105507e-02	8.732313245887841635e-01
3.401709965266366126e-02	8.839143089023290267e-01
3.963468219882688992e-02	8.774989876361869445e-01
3.328226557325797419e-02	8.971355330243064863e-01
1.517674083078226349e-02	9.596784996990387340e-01
6.902201570429172817e-01	2.132511973423304730e-01
6.899177152033856286e-01	2.170281930615200194e-01
6.899345486319723442e-01	2.147958192165288493e-01
6.899345483880793273e-01	2.155368517633854120e-01
6.899150389538432071e-01	2.171008010720322512e-01
6.888854720560909639e-01	2.177687237310306501e-01
6.899339720563206768e-01	2.156642898391491203e-01
6.898556516731280119e-01	2.172177072504971052e-01
6.870994506734859897e-01	2.183416313564412459e-01
6.890049236551962775e-01	2.173321332733398337e-01
6.716152411042122239e-01	2.288422995574140861e-01
6.899345490496399114e-01	2.141192119027848784e-01
6.694178143471758435e-01	2.302398010859613431e-01
6.474702095731457163e-01	2.377767538662901026e-01
6.451566945051948609e-01	2.392232675965022259e-01
1.711744107494135581e-01	6.512012898878590805e-01
1.711746457623115059e-01	6.510547878789820775e-01
5.538215881118757622e-02	8.415883079929946664e-01
3.860178805067247115e-02	8.823639068852797696e-01
